trial_id,parameters,auc,primary_metric
1458,501,0.948134913296025,0.8421435503913939
1441,391,0.9480235969735489,0.8403787253470237
1435,281,0.9467017548651916,0.8403572583985656
1457,267,0.9458586598511879,0.8386314366830844
1452,105,0.940085686190295,0.8380212915846539
1436,91,0.9425387839685426,0.8231126470561558
1451,67,0.9140599139399168,0.7532344039595936
1438,65,0.9069954812895744,0.7476133893288102
1442,55,0.9046836471983424,0.7085919193568382
1422,45,0.9071351753028211,0.6995836621404664
1427,31,0.8632693240504697,0.5976501250222984
1428,19,0.5092610604655315,0.0204383490404879
