trial_id,parameters,auc,primary_metric,bkg_rej_@99%
009,71025,0.9812018966629877,0.9155744222820879,0.9155744222820879
114,59083,0.9809780343217132,0.9145766627058635,0.9145766627058635
019,59073,0.9809106448451264,0.9145706156781288,0.9145706156781288
115,59269,0.9810316058450896,0.9143257110548737,0.9143257110548737
033,46735,0.9813372433117635,0.9141503472505677,0.9141503472505677
084,49505,0.981053733403825,0.9140233596681391,0.9140233596681391
081,46233,0.9811100321195049,0.9137542669339453,0.9137542669339453
086,67577,0.9811189884866428,0.9131193290218026,0.9131193290218026
055,64177,0.9807661677998862,0.9124874146235271,0.9124874146235271
117,77133,0.981037897361311,0.9123634505549659,0.9123634505549659
110,39201,0.9804457926308513,0.9115894310049253,0.9115894310049253
059,39201,0.98054799630992,0.911368714492609,0.911368714492609
095,57553,0.9814167158692856,0.9113626674648743,0.9113626674648743
076,58405,0.9806946507786104,0.9113535969232723,0.9113535969232723
007,39613,0.9804178868770448,0.911271962048854,0.911271962048854
045,52213,0.9804707996632649,0.9109817047175887,0.9109817047175887
048,77133,0.9809383922155165,0.9109726341759866,0.9109726341759866
066,57149,0.9806601472911978,0.9105856244009664,0.9105856244009664
004,40249,0.9802192053918232,0.9104888719572113,0.9104888719572113
075,23473,0.9806610836781257,0.910295367069701,0.910295367069701
090,16901,0.9798901241902136,0.9098176518786604,0.9098176518786604
014,36393,0.9806815697052615,0.9097753226845176,0.9097753226845176
016,23979,0.9801624076159452,0.9093852893956298,0.9093852893956298
111,22901,0.9796073489772856,0.9090738674672931,0.9090738674672931
006,22223,0.9802710790299839,0.9090345617870177,0.9090345617870177
067,46217,0.9802773545711965,0.9090224677315483,0.9090224677315483
025,29325,0.9797635281851967,0.9077435213656607,0.9077435213656607
116,40249,0.9795935798906907,0.9075409459365485,0.9075409459365485
000,26205,0.9800046417902419,0.9074532640343955,0.9074532640343955
052,24365,0.9792308259889867,0.9063647990421508,0.9063647990421508
036,16279,0.9789847007607664,0.906271070112263,0.906271070112263
109,57077,0.9798101248047736,0.906252929029059,0.906252929029059
100,11225,0.9788848561997358,0.9061198944188957,0.9061198944188957
047,47951,0.9788407409355846,0.9057328846438755,0.9057328846438755
088,15773,0.9792670040047348,0.9054728624512837,0.9054728624512837
078,26189,0.9795125473266797,0.9052219108002939,0.9052219108002939
031,40327,0.9787629846516792,0.9047653602063246,0.9047653602063246
027,21701,0.9788113543418578,0.9047411720953858,0.9047411720953858
099,15541,0.9785747794128733,0.9042392687934063,0.9042392687934063
087,15615,0.977671371874166,0.903477343298835,0.903477343298835
079,35513,0.9786565039301752,0.9034047789660187,0.9034047789660187
083,48293,0.9789845396714257,0.9033564027441412,0.9033564027441412
093,49461,0.9782995402036562,0.903223368133978,0.903223368133978
085,12081,0.9783841450813751,0.9030691689267433,0.9030691689267433
119,18383,0.9784564159950971,0.9030631218990086,0.9030631218990086
056,15217,0.9787275872996589,0.9030480043296718,0.9030480043296718
101,16095,0.9788923567019032,0.9023314315431108,0.9023314315431108
073,9839,0.9782038506990685,0.901599741187213,0.901599741187213
069,60025,0.9773585452603084,0.9013457660223558,0.9013457660223558
106,12427,0.9774651481826334,0.9012883192588763,0.9012883192588763
044,12005,0.9780626936629504,0.9011673787041824,0.9011673787041824
065,20681,0.9774945959887554,0.900456852945356,0.900456852945356
015,20529,0.9779100875777816,0.9003359123906622,0.9003359123906622
074,10115,0.9771646420671424,0.9002663715717132,0.9002663715717132
064,25181,0.9787443202418039,0.8998340090886827,0.8998340090886827
037,30953,0.976950134362095,0.8995497987851522,0.8995497987851522
105,78125,0.9777762698767861,0.8994107171472542,0.8994107171472542
026,19037,0.9775719625738554,0.8993955995779175,0.8993955995779175
008,25813,0.9773350563108408,0.8993714114669786,0.8993714114669786
012,19037,0.9781689623487758,0.8992020946904073,0.8992020946904073
010,15103,0.9774204048378028,0.8990327779138358,0.8990327779138358
063,25869,0.9765321748284236,0.898282946474734,0.898282946474734
098,48273,0.9771671935434878,0.8981408413229688,0.8981408413229688
018,17647,0.9770834052332728,0.8977840666866219,0.8977840666866219
022,24365,0.9766598247178172,0.8976389380209893,0.8976389380209893
071,29443,0.9764823039810384,0.8975421855772342,0.8975421855772342
113,37923,0.9780638861848097,0.8975028798969586,0.8975028798969586
080,56481,0.976843631079033,0.8973426336619893,0.8973426336619893
094,58069,0.9765896331880686,0.8949207990542448,0.8949207990542448
020,29095,0.9777552601116056,0.8946124006397755,0.8946124006397755
046,14241,0.9749934393953773,0.894152826531939,0.894152826531939
077,11057,0.9750652887242672,0.8930250558594187,0.8930250558594187
068,15509,0.9765422998211839,0.8929917972068779,0.8929917972068779
035,30493,0.9757511384144736,0.8927227044726841,0.8927227044726841
096,9803,0.9757931570398131,0.892241965767776,0.892241965767776
049,81997,0.976342242108355,0.8915767927169598,0.8915767927169598
089,15061,0.9757043478230911,0.8906576445012865,0.8906576445012865
028,45625,0.9756435326500972,0.8903945987948274,0.8903945987948274
054,36393,0.9752564891652938,0.8900589887555519,0.8900589887555519
021,58209,0.9757326290056093,0.8896901200637357,0.8896901200637357
003,47031,0.97537512100436,0.8890914643180011,0.8890914643180011
042,13761,0.9749285961524077,0.8889070299720929,0.8889070299720929
057,21569,0.9745694123018567,0.8888858653750216,0.8888858653750216
043,6413,0.9749635252972515,0.8887437602232563,0.8887437602232563
024,46769,0.9757907178913212,0.8881511515052564,0.8881511515052564
104,4065,0.9742640950118453,0.8869991927217974,0.8869991927217974
041,11577,0.9741058455113174,0.8865486891555628,0.8865486891555628
029,32149,0.9745391077141737,0.886113303158665,0.886113303158665
030,79069,0.9750181986254611,0.8851397316933795,0.8851397316933795
040,9355,0.9734351548477677,0.8847799335431652,0.8847799335431652
072,3095,0.9739520274600296,0.884646898933002,0.884646898933002
039,11913,0.9737443233033835,0.8842205834777062,0.8842205834777062
058,21569,0.9739972684983838,0.8839273026325736,0.8839273026325736
112,5549,0.9737480679597859,0.8833437644561757,0.8833437644561757
103,36495,0.9745825181673224,0.8833256233729716,0.8833256233729716
097,3909,0.9728771972774577,0.8832349179569512,0.8832349179569512
034,5257,0.9731810171766163,0.8831653771380022,0.8831653771380022
102,5333,0.971632220152627,0.8830474600971757,0.8830474600971757
001,9933,0.9740229091741625,0.8823732165047575,0.8823732165047575
032,16413,0.9756406950633958,0.8799846405495539,0.8799846405495539
005,5161,0.974506341562707,0.8790231631397377,0.8790231631397377
050,11241,0.9735830914126383,0.878850822849299,0.878850822849299
051,2373,0.9715274464899705,0.8788024466274215,0.8788024466274215
017,9861,0.972150426246206,0.8781584381736767,0.8781584381736767
091,6421,0.9725838148778895,0.8774811710673911,0.8774811710673911
023,5237,0.9679109530970096,0.8740434358002183,0.8740434358002183
002,8901,0.9711903069224207,0.8712043562787801,0.8712043562787801
118,9303,0.9713544007623273,0.8702217142718925,0.8702217142718925
038,19037,0.9716232023811192,0.8696925993451069,0.8696925993451069
107,10209,0.969638330126578,0.8666872265609646,0.8666872265609646
082,4257,0.972095973825633,0.8664151103129034,0.8664151103129034
061,21437,0.971443855012893,0.8662004408283219,0.8662004408283219
070,5045,0.9698474697806293,0.865931348094128,0.865931348094128
013,9729,0.9692264014947951,0.863896523261404,0.863896523261404
092,11561,0.9708014573017176,0.8635851013330673,0.8635851013330673
011,3331,0.9696472041047205,0.8598147795404864,0.8598147795404864
060,6405,0.9688855160732888,0.8558842115129361,0.8558842115129361
108,1211,0.9663873592438073,0.8523134416356001,0.8523134416356001
053,7445,0.965447861270797,0.8355359631856951,0.8355359631856951
062,1433,0.9512687293721585,0.7804717286335834,0.7804717286335834
