trial_id,parameters,auc,primary_metric
009,71025,0.9812018966629877,0.9155744222820879
114,59083,0.9809780343217132,0.9145766627058635
019,59073,0.9809106448451264,0.9145706156781288
033,46735,0.9813372433117635,0.9141503472505677
081,46233,0.9811100321195049,0.9137542669339453
110,39201,0.9804457926308513,0.9115894310049253
075,23473,0.9806610836781257,0.910295367069701
090,16901,0.9798901241902136,0.9098176518786604
036,16279,0.9789847007607664,0.906271070112263
100,11225,0.9788848561997358,0.9061198944188957
073,9839,0.9782038506990685,0.901599741187213
096,9803,0.9757931570398131,0.892241965767776
043,6413,0.9749635252972515,0.8887437602232563
104,4065,0.9742640950118453,0.8869991927217974
072,3095,0.9739520274600296,0.884646898933002
051,2373,0.9715274464899705,0.8788024466274215
108,1211,0.9663873592438073,0.8523134416356001
