trial_id,parameters,auc,primary_metric
008,11737,0.9687678674948899,0.8616984286798431
063,8833,0.965568665281443,0.8540882442757324
026,8607,0.9655362352450821,0.8539763742626405
077,8185,0.9654773521705917,0.8538524101940793
102,7051,0.9640692147085963,0.8494108683229475
013,5143,0.9650452824438867,0.8493050453375904
099,5139,0.962962252292172,0.8446911631760199
109,3917,0.9565056352383804,0.8403433502347759
106,3061,0.9567752975559242,0.8400137872232352
064,2965,0.9582842983320197,0.8392639557841333
027,2957,0.9569892582894585,0.837368212589307
020,1527,0.9562217325371922,0.8339969946272159
022,1311,0.9566358188419204,0.8327361893445324
029,1281,0.9536887036706679,0.8140357560749952
088,533,0.9052000696764424,0.7856419373467456
066,489,0.8934136041626541,0.753755960101711
017,391,0.8677993522237405,0.6850919601742753
